time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-01-21T18:20:51.000Z,61.296,-146.7519,14.7,1.3,ml,,,,0.49,ak,ak11490693,2015-02-02T20:34:45.025Z,"28km NW of Valdez, Alaska",earthquake
2015-01-21T18:18:34.918Z,36.7127,-116.3111,9.7267,0.05,ml,4,198.23,0.081,0.0292,nn,nn00478731,2015-01-23T00:00:45.290Z,"45km ESE of Beatty, Nevada",earthquake
2015-01-21T18:05:38.000Z,62.3321,-148.2791,44,1,ml,,,,0.41,ak,ak11490691,2015-02-02T20:34:28.438Z,"66km NNE of Sutton-Alpine, Alaska",earthquake
2015-01-21T18:05:13.490Z,38.8404999,-122.829834,2.69,0.68,md,8,124,0.004809,0.03,nc,nc72384121,2015-01-21T18:26:03.339Z,"9km WNW of Cobb, California",earthquake
2015-01-21T18:05:12.430Z,23.8695,125.656,34.94,4.3,mb,,131,2.487,0.98,us,usc000thvm,2015-01-22T02:07:45.283Z,"109km SSE of Hirara, Japan",earthquake
2015-01-21T18:03:44.789Z,41.8445,-119.6657,4.8082,0.17,ml,4,225.22,0.147,0.1049,nn,nn00478412,2015-01-21T18:40:55.409Z,"68km SE of Lakeview, Oregon",earthquake
2015-01-21T17:59:49.430Z,37.2903,-115.0118,16.72,1.71,ml,11,218.26,0.214,,nn,nn00478406,2015-01-21T18:02:07.594Z,"15km ESE of Alamo, Nevada",earthquake
2015-01-21T17:59:12.000Z,51.9153,-178.4468,78.7,2.5,ml,9,172.799986176001,,0.59,ak,ak11501273,2015-02-02T20:35:01.221Z,"21km W of Tanaga Volcano, Alaska",earthquake
2015-01-21T17:58:26.480Z,36.0098333,-120.57,1.48,0.52,md,15,115,0.02708,0.06,nc,nc72384116,2015-01-22T01:01:41.720Z,"23km SW of Coalinga, California",earthquake
2015-01-21T17:56:28.350Z,33.5971667,-116.641,14.5,0.74,ml,27,53,0.03164,0.1,ci,ci37307680,2015-01-22T18:58:42.080Z,"6km NNE of Anza, California",earthquake
2015-01-21T17:52:17.300Z,33.9941667,-116.7146667,19.44,0.83,ml,24,73,0.08748,0.28,ci,ci37307672,2015-01-22T18:58:44.850Z,"11km NE of Cabazon, California",earthquake
2015-01-21T17:44:00.580Z,38.8100014,-122.8033371,0.96,1.1,md,17,56,0.006597,0.04,nc,nc72384106,2015-01-21T20:10:06.875Z,"5km NW of The Geysers, California",earthquake
2015-01-21T17:35:31.900Z,42.4321,144.4959,66.31,4.6,mb,,134,1.078,0.67,us,usc000thv9,2015-01-22T01:37:58.459Z,"61km S of Kushiro, Japan",earthquake
2015-01-21T17:30:33.000Z,60.4808,-141.6725,12.5,0.8,ml,,,,0.35,ak,ak11490660,2015-02-02T20:34:43.506Z,"62km NE of Cape Yakataga, Alaska",earthquake
2015-01-21T17:21:26.080Z,-8.4559,128.7202,56.4,4.6,mb,,47,2.595,1.11,us,usc000thv3,2015-01-22T01:24:07.590Z,"291km WSW of Saumlaki, Indonesia",earthquake
2015-01-21T17:16:19.430Z,36.1206667,-117.3563333,3.65,1.21,ml,15,159,0.1243,0.14,ci,ci37307664,2015-01-23T17:31:59.149Z,"40km N of Searles Valley, California",earthquake
2015-01-21T17:12:57.350Z,33.605,-116.667,13.07,0.33,ml,14,97,0.03197,0.06,ci,ci37307656,2015-01-27T22:51:08.230Z,"6km N of Anza, California",earthquake
2015-01-21T17:04:38.000Z,62.6937,-151.4426,5,1.1,ml,12,111.599991072001,,0.68,ak,ak11501271,2015-02-02T20:35:00.212Z,"80km WNW of Talkeetna, Alaska",earthquake
2015-01-21T16:50:31.000Z,61.9729,-149.1966,15.2,1,ml,,,,0.55,ak,ak11490659,2015-02-02T20:34:41.740Z,"25km N of Fishhook, Alaska",earthquake
2015-01-21T16:20:13.000Z,63.0187,-151.4781,10.9,1,ml,,,,0.67,ak,ak11490658,2015-02-02T20:34:27.586Z,"104km NW of Talkeetna, Alaska",earthquake
2015-01-21T16:11:43.880Z,51.468,-175.192,25.3,2.8,ml,,,,0.5,us,usc000tl20,2015-02-03T05:26:59.935Z,"105km SW of Atka, Alaska",earthquake
2015-01-21T16:09:03.100Z,40.1971667,-121.366,7.33,1.09,md,9,260,0.1301,0.07,nc,nc72384086,2015-01-21T22:29:34.310Z,"16km SW of Chester, California",earthquake
2015-01-21T16:07:17.210Z,-6.685,129.6883,163.47,4.5,mb,,74,2.052,1.07,us,usc000thug,2015-02-03T05:23:11.247Z,"227km NW of Saumlaki, Indonesia",earthquake
2015-01-21T16:05:38.500Z,33.606,-116.6716667,13.18,0.3,mh,13,89,0.06276,0.08,ci,ci37307648,2015-01-23T17:22:39.079Z,"6km N of Anza, California",earthquake
2015-01-21T15:51:21.090Z,37.167,-117.382,13.82,0.99,ml,9,272.85,0.177,,nn,nn00478346,2015-01-21T15:53:23.527Z,"61km SSW of Goldfield, Nevada",earthquake
2015-01-21T15:42:09.551Z,36.707,-116.3134,10.6155,1.31,ml,22,72.35,0.084,0.1042,nn,nn00478342,2015-01-21T17:52:50.986Z,"45km ESE of Beatty, Nevada",earthquake
2015-01-21T15:39:56.640Z,38.7958333,-122.7373333,0.92,1.4,md,41,49,0.01259,0.05,nc,nc72384061,2015-01-27T04:14:02.516Z,"2km NE of The Geysers, California",earthquake
2015-01-21T15:28:07.700Z,44.7585,-114.7771,12.2,2.4,mc,16,89.9999928000006,0.413225,0.33,mb,mb15559356,2015-01-28T22:51:03.677Z,"51km WNW of Challis, Idaho",earthquake
2015-01-21T15:20:07.430Z,38.8106651,-122.8324966,3.04,0.39,md,8,191,0.003153,0.02,nc,nc72384051,2015-01-21T17:17:02.573Z,"7km WNW of The Geysers, California",earthquake
2015-01-21T15:19:46.200Z,38.8383331,-122.8253326,2.47,0.86,md,16,66,0.007934,0.03,nc,nc72384046,2015-01-21T16:52:02.701Z,"9km WNW of Cobb, California",earthquake
2015-01-21T15:19:28.000Z,62.979,-150.6526,102.1,1.3,ml,,,,0.31,ak,ak11490654,2015-02-02T20:34:39.983Z,"78km NNW of Talkeetna, Alaska",earthquake
2015-01-21T15:12:50.000Z,62.8324,-152.0208,47.8,1.2,ml,10,107.999991360001,,0.7,ak,ak11501265,2015-02-02T20:34:59.489Z,"113km WNW of Talkeetna, Alaska",earthquake
2015-01-21T15:10:54.550Z,36.5555,-121.1533333,7.02,1.08,md,19,52,0.03536,0.05,nc,nc72384041,2015-01-21T22:08:54.120Z,"21km NE of Soledad, California",earthquake
2015-01-21T15:01:34.080Z,38.8096667,-122.7913333,4.05,0.25,md,28,38,0.003535,0.04,nc,nc72384036,2015-01-30T00:30:06.838Z,"4km NW of The Geysers, California",earthquake
2015-01-21T15:00:53.000Z,60.7965,-144.7857,15.2,1.5,ml,,,,0.54,ak,ak11490651,2015-02-02T20:35:55.716Z,"60km ENE of Cordova, Alaska",earthquake
2015-01-21T14:53:58.750Z,36.591,-121.0545,7.75,1.3,md,26,65,0.01734,0.14,nc,nc72384031,2015-01-22T02:15:05.968Z,"30km NE of Soledad, California",earthquake
2015-01-21T14:37:24.000Z,62.6565,-151.3912,4.3,1.6,ml,,,,0.58,ak,ak11490625,2015-02-02T20:35:58.895Z,"75km WNW of Talkeetna, Alaska",earthquake
2015-01-21T14:24:12.109Z,41.8863,-119.6432,8.9833,0.88,ml,5,218.72,0.131,0.0854,nn,nn00478331,2015-01-21T18:40:31.543Z,"67km ESE of Lakeview, Oregon",earthquake
2015-01-21T14:23:04.900Z,44.7791,-114.7913,9.6,2.3,mc,16,68.3999945280004,0.4311913,0.23,mb,mb15901667,2015-01-28T22:50:58.922Z,"53km NW of Challis, Idaho",earthquake
2015-01-21T14:22:22.700Z,17.8901,-66.9042,13,1.2,Md,5,241.2,0.0880349,0.51,pr,pr15021006,2015-01-21T17:54:37.426Z,"9km S of Guanica, Puerto Rico",earthquake
2015-01-21T14:19:53.000Z,63.599,-147.8044,78,1.2,ml,,,,0.38,ak,ak11490623,2015-02-02T20:35:57.846Z,"61km ENE of Cantwell, Alaska",earthquake
2015-01-21T14:15:05.058Z,37.2055,-114.939,1.1284,1.68,ml,15,217.91,0.22,0.1826,nn,nn00478330,2015-01-21T15:15:56.348Z,"26km SE of Alamo, Nevada",earthquake
2015-01-21T14:03:53.000Z,33.7078333,-116.9288333,17.41,0.64,ml,22,152,0.02112,0.09,ci,ci37307640,2015-01-27T22:48:08.174Z,"6km SW of Valle Vista, California",earthquake
2015-01-21T14:01:20.300Z,18.106,-65.8277,1,2.1,Md,3,237.6,0.04042419,0.07,pr,pr15021005,2015-01-21T17:03:46.625Z,"1km ENE of Candelero Arriba, Puerto Rico",earthquake
2015-01-21T13:58:38.000Z,19.0265,-65.1751,24,2.7,Md,7,248.4,0.80399218,0.25,pr,pr15021004,2015-01-21T22:01:14.285Z,"80km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-01-21T13:58:03.400Z,38.25,42.86,4,4.5,mb,,,,0.92,us,usc000thtl,2015-01-21T22:00:31.772Z,"14km NNE of Bahcesaray, Turkey",earthquake
2015-01-21T13:56:22.100Z,18.9354,-65.1825,37,2.9,Md,10,241.2,0.74380506,0.15,pr,pr15021003,2015-01-21T17:02:15.482Z,"70km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-01-21T13:56:00.100Z,35.4297,-84.5873,17.9,1.8,md,,147.599988192001,0.05389892,0.08,se,se60003008,2015-01-29T20:24:06.780Z,"1km SSE of Athens, Tennessee",earthquake
2015-01-21T13:54:48.000Z,62.9604,-148.8121,15.4,0.3,ml,,,,0.26,ak,ak11490622,2015-02-02T20:34:26.179Z,"48km S of Cantwell, Alaska",earthquake
2015-01-21T13:49:24.140Z,44.7505,-111.0983333,10.72,0.89,ml,12,84,0.046,0.13,uu,uu60099662,2015-01-21T16:27:45.090Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T13:38:21.150Z,38.8216667,-122.8073349,2.71,0.67,md,6,134,0.002749,0,nc,nc72384011,2015-01-21T15:11:03.262Z,"6km NW of The Geysers, California",earthquake
2015-01-21T13:26:00.700Z,38.8354988,-122.8106689,2.44,0.43,md,12,82,0.01614,0.02,nc,nc72384001,2015-01-21T15:29:04.696Z,"7km W of Cobb, California",earthquake
2015-01-21T13:24:27.930Z,38.8343315,-122.8099976,2.6,0.69,md,11,99,0.01092,0.02,nc,nc72383996,2015-01-21T14:59:04.352Z,"7km W of Cobb, California",earthquake
2015-01-21T13:23:26.000Z,62.9085,-151.2053,110.4,1.3,ml,20,75.5999939520005,,0.42,ak,ak11501260,2015-02-02T20:34:58.595Z,"86km NW of Talkeetna, Alaska",earthquake
2015-01-21T13:22:11.000Z,64.87,-147.7782,16.7,0.2,ml,,,,0.42,ak,ak11490620,2015-02-02T20:34:39.178Z,"1km NE of College, Alaska",earthquake
2015-01-21T13:21:01.244Z,41.8796,-119.6223,8.6249,1,ml,5,220.34,0.148,0.1234,nn,nn00478333,2015-01-21T14:41:44.249Z,"69km ESE of Lakeview, Oregon",earthquake
2015-01-21T13:04:25.000Z,63.3891,-149.7815,109.1,1.2,ml,,,,0.5,ak,ak11490619,2015-02-02T20:36:00.326Z,"41km W of Cantwell, Alaska",earthquake
2015-01-21T12:46:19.160Z,38.8235,-122.8526667,2.95,0.37,md,22,62,0.005207,0.06,nc,nc72383991,2015-01-27T01:26:03.145Z,"9km WNW of The Geysers, California",earthquake
2015-01-21T12:37:49.000Z,61.4459,-151.2346,67.9,1.3,ml,,,,0.31,ak,ak11490618,2015-02-02T20:34:25.388Z,"68km W of Big Lake, Alaska",earthquake
2015-01-21T12:26:49.000Z,62.8558,-150.5573,88.7,1.3,ml,,,,0.43,ak,ak11490615,2015-02-02T20:34:37.179Z,"63km NNW of Talkeetna, Alaska",earthquake
2015-01-21T12:25:51.000Z,61.9745,-147.514,38.2,1.1,ml,,,,0.39,ak,ak11490617,2015-02-02T20:34:37.761Z,"73km ENE of Sutton-Alpine, Alaska",earthquake
2015-01-21T12:18:32.000Z,51.7846,178.5731,96.9,2.4,ml,7,215.999982720001,,0.07,ak,ak11501253,2015-02-02T20:34:57.897Z,"18km SSE of Little Sitkin Island, Alaska",earthquake
2015-01-21T12:18:17.590Z,33.5408333,-116.7791667,17.31,0.39,ml,20,100,0.04269,0.14,ci,ci37307632,2015-01-27T22:44:38.144Z,"10km W of Anza, California",earthquake
2015-01-21T12:02:45.210Z,38.7605019,-122.7344971,2.65,0.9,md,14,93,0.01856,0.02,nc,nc72383981,2015-01-21T13:32:04.754Z,"2km SE of The Geysers, California",earthquake
2015-01-21T11:53:53.000Z,60.9528,-147.4319,5.3,1.6,ml,,,,0.67,ak,ak11490590,2015-02-02T20:34:15.060Z,"61km WSW of Valdez, Alaska",earthquake
2015-01-21T11:44:15.000Z,61.683,-151.2912,69.3,1.6,ml,,,,0.47,ak,ak11490588,2015-02-02T20:34:16.783Z,"66km W of Willow, Alaska",earthquake
2015-01-21T11:39:25.000Z,33.6081667,-116.6731667,14.39,0.27,ml,17,80,0.0345,0.09,ci,ci37307624,2015-01-27T22:41:23.125Z,"6km N of Anza, California",earthquake
2015-01-21T11:32:58.940Z,33.8901667,-116.6398333,17.79,1.15,ml,47,47,0.06882,0.24,ci,ci37307616,2015-01-22T19:00:02.900Z,"9km W of Garnet, California",earthquake
2015-01-21T11:27:59.683Z,37.1391,-117.3421,5.7908,0.42,ml,8,285.79,0.293,0.136,nn,nn00478729,2015-01-22T23:40:14.740Z,"57km WNW of Beatty, Nevada",earthquake
2015-01-21T11:24:06.000Z,58.7146,-153.674,8.6,2.1,ml,,,,0.62,ak,ak11490586,2015-02-02T20:34:16.058Z,"123km NNW of Kodiak Station, Alaska",earthquake
2015-01-21T11:22:07.910Z,38.8433342,-122.8414993,2.64,0.18,md,6,97,0.006671,0.01,nc,nc72383976,2015-01-21T13:02:04.574Z,"10km WNW of Cobb, California",earthquake
2015-01-21T11:21:54.840Z,44.7428333,-111.1041667,8.4,0.01,md,8,103,0.066,0.13,uu,uu60099657,2015-01-21T16:25:33.760Z,"8km N of West Yellowstone, Montana",earthquake
2015-01-21T11:18:56.820Z,38.838501,-122.8274994,2.85,0.68,md,12,130,0.006239,0.02,nc,nc72383971,2015-01-21T12:33:06.484Z,"9km WNW of Cobb, California",earthquake
2015-01-21T11:14:35.000Z,64.4564,-149.4082,12.7,0.7,ml,,,,0.55,ak,ak11490585,2015-02-02T20:34:24.642Z,"19km SW of North Nenana, Alaska",earthquake
2015-01-21T11:12:28.140Z,44.7398333,-111.1026667,8.1,0.77,md,8,101,0.068,0.13,uu,uu60099652,2015-01-21T16:23:25.300Z,"8km N of West Yellowstone, Montana",earthquake
2015-01-21T11:07:24.300Z,33.5935,-116.7156667,4.34,0.28,ml,20,61,0.03334,0.1,ci,ci37307608,2015-01-27T22:38:38.082Z,"6km NW of Anza, California",earthquake
2015-01-21T11:05:00.790Z,44.751,-111.097,11.09,0.97,ml,11,85,0.046,0.11,uu,uu60099642,2015-01-21T16:21:13.870Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T11:04:02.490Z,44.7506667,-111.0948333,12.08,0.93,ml,11,87,0.046,0.09,uu,uu60099637,2015-01-21T16:19:38.020Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T11:01:20.500Z,44.7371667,-111.103,8.38,0.97,ml,10,74,0.059,0.15,uu,uu60099632,2015-01-21T15:53:27.290Z,"8km N of West Yellowstone, Montana",earthquake
2015-01-21T11:00:01.840Z,44.7411667,-111.1015,6.53,0.28,md,7,102,0.068,0.14,uu,uu60099627,2015-01-21T15:48:45.700Z,"8km N of West Yellowstone, Montana",earthquake
2015-01-21T10:59:25.720Z,44.7455,-111.1036667,9.19,0.62,ml,8,106,0.066,0.13,uu,uu60099622,2015-01-21T15:40:58.810Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T10:58:11.110Z,44.7686667,-111.1068333,8.71,0.06,md,7,130,0.066,0.2,uu,uu60007515,2015-01-21T15:42:33.800Z,"11km N of West Yellowstone, Montana",earthquake
2015-01-21T10:57:53.040Z,44.743,-111.1011667,7.9,0.66,md,8,104,0.068,0.16,uu,uu60099612,2015-01-21T15:37:51.540Z,"8km N of West Yellowstone, Montana",earthquake
2015-01-21T10:56:54.300Z,44.7471667,-111.0953333,10.62,0.64,ml,10,85,0.05,0.11,uu,uu60099607,2015-01-21T23:14:29.970Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T10:54:39.320Z,44.7456667,-111.1033333,9.13,0.85,ml,10,89,0.051,0.15,uu,uu60099602,2015-01-21T23:12:41.420Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T10:51:15.040Z,51.5363,-172.6614,43.17,4.1,mb,,192,1.162,0.97,us,usc000thr9,2015-02-02T20:26:24.829Z,"128km SE of Atka, Alaska",earthquake
2015-01-21T10:32:40.210Z,44.751,-111.0963333,11.42,0.71,ml,10,86,0.046,0.04,uu,uu60099597,2015-01-21T22:46:28.850Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T10:31:49.000Z,19.2845,-64.7612,15,3,Md,3,302.4,0.87406077,0.4,pr,pr15021002,2015-01-21T18:34:23.092Z,"97km N of Road Town, British Virgin Islands",earthquake
2015-01-21T10:31:24.000Z,61.0457,-150.3443,15.8,1.1,ml,,,,0.62,ak,ak11490559,2015-02-02T20:26:40.588Z,"30km SW of Anchorage, Alaska",earthquake
2015-01-21T10:30:52.000Z,61.0099,-150.3628,19.9,1.2,ml,,,,0.54,ak,ak11490558,2015-02-02T20:26:23.899Z,"34km SW of Anchorage, Alaska",earthquake
2015-01-21T10:29:51.460Z,33.5021667,-116.4863333,15.38,0.61,ml,21,99,0.05491,0.14,ci,ci37307600,2015-01-22T18:59:06.050Z,"18km ESE of Anza, California",earthquake
2015-01-21T10:26:50.020Z,34.3853333,-116.4548333,1.98,1.01,ml,15,120,0.1111,0.24,ci,ci37307592,2015-01-22T18:59:13.168Z,"30km N of Yucca Valley, California",earthquake
2015-01-21T10:22:14.090Z,44.7471667,-111.0993333,11.16,1.34,ml,15,82,0.049,0.11,uu,uu60099592,2015-01-21T17:15:19.000Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T10:19:38.450Z,33.7001667,-116.831,18.3,0.81,ml,31,43,0.07137,0.24,ci,ci37307584,2015-01-22T18:59:21.174Z,"8km SE of Valle Vista, California",earthquake
2015-01-21T10:16:26.000Z,60.1845,-141.0977,9,1.9,ml,,,,0.75,ak,ak11490554,2015-02-02T20:25:46.770Z,"75km E of Cape Yakataga, Alaska",earthquake
2015-01-21T10:04:35.000Z,62.2859,-149.6418,58.3,1.2,ml,,,,0.17,ak,ak11490551,2015-02-02T20:25:42.215Z,"17km NE of Y, Alaska",earthquake
2015-01-21T09:59:43.340Z,33.5863333,-116.8131667,10.55,0.66,ml,28,51,0.04161,0.27,ci,ci37307576,2015-01-22T19:00:13.100Z,"13km WNW of Anza, California",earthquake
2015-01-21T09:58:39.000Z,61.7877,-150.2492,45.7,1.9,ml,,,,0.66,ak,ak11490547,2015-02-02T20:25:48.668Z,"12km WNW of Willow, Alaska",earthquake
2015-01-21T09:58:20.990Z,37.5296,-117.128,11.0309,0.61,ml,7,283.92,0.554,0.1282,nn,nn00478725,2015-01-22T23:26:23.084Z,"22km SSE of Goldfield, Nevada",earthquake
2015-01-21T09:56:07.760Z,34.6111667,-118.2385,3.46,1.01,ml,17,116,0.05822,0.2,ci,ci37307568,2015-01-22T18:59:40.401Z,"4km SSW of Quartz Hill, California",earthquake
2015-01-21T09:51:57.000Z,63.3196,-151.0886,15.1,1.1,ml,,,,0.71,ak,ak11490546,2015-02-02T20:25:47.542Z,"107km W of Cantwell, Alaska",earthquake
2015-01-21T09:46:08.240Z,36.431,-120.9686667,10.84,0.91,md,14,177,0.04117,0.04,nc,nc72383951,2015-01-22T23:37:04.357Z,"27km ENE of Greenfield, California",earthquake
2015-01-21T09:27:13.103Z,41.8771,-119.6257,8.058,1.29,ml,5,220.66,0.147,0.1269,nn,nn00478338,2015-01-21T14:58:59.745Z,"68km ESE of Lakeview, Oregon",earthquake
2015-01-21T09:26:44.438Z,41.8759,-119.6272,9.1437,1.2,ml,4,220.81,0.147,0.118,nn,nn00478336,2015-01-21T14:48:05.350Z,"68km ESE of Lakeview, Oregon",earthquake
2015-01-21T09:25:32.500Z,33.408,-116.3728333,8.52,0.71,ml,22,98,0.1233,0.24,ci,ci37307560,2015-01-22T18:59:34.320Z,"17km N of Borrego Springs, California",earthquake
2015-01-21T09:21:23.000Z,62.998,-149.5854,15,0.9,ml,,,,0.62,ak,ak11490525,2015-02-02T20:26:39.935Z,"54km SW of Cantwell, Alaska",earthquake
2015-01-21T09:13:54.830Z,33.4913333,-116.4801667,16.34,0.47,ml,19,112,0.05562,0.13,ci,ci37307552,2015-01-22T18:59:46.654Z,"19km ESE of Anza, California",earthquake
2015-01-21T09:06:41.000Z,59.1697,-136.2892,1.6,2.1,ml,,,,0.35,ak,ak11490524,2015-02-02T20:26:23.292Z,"48km W of Haines, Alaska",earthquake
2015-01-21T09:06:19.490Z,38.841835,-122.8263321,2.56,0.43,md,8,102,0.00785,0.01,nc,nc72383941,2015-01-21T10:48:03.831Z,"9km WNW of Cobb, California",earthquake
2015-01-21T08:53:47.000Z,58.6729,-153.6604,6.5,1.6,ml,,,,0.51,ak,ak11501239,2015-02-02T20:26:32.050Z,"118km NNW of Kodiak Station, Alaska",earthquake
2015-01-21T08:46:55.000Z,43.8681,-111.0478,4.5,1.7,mc,28,79.1999936640005,0.2497316,0.16,mb,mb15243979,2015-01-28T22:50:53.657Z,"16km NNE of Driggs, Idaho",earthquake
2015-01-21T08:43:16.480Z,33.1755,-116.0188333,2.25,1.04,ml,24,55,0.1079,0.24,ci,ci37307544,2015-01-22T18:59:54.660Z,"15km SSW of Salton City, California",earthquake
2015-01-21T08:34:19.410Z,44.7386667,-111.1016667,7.15,0.11,md,7,100,0.068,0.16,uu,uu60099582,2015-01-21T17:03:51.360Z,"8km N of West Yellowstone, Montana",earthquake
2015-01-21T08:34:15.400Z,20.2577,-155.8877,39.1,2.6,Ml,,158.4,0.1706799,0.1,hv,hv60837451,2015-01-21T17:08:02.963Z,"6km WNW of Hawi, Hawaii",earthquake
2015-01-21T08:24:20.740Z,38.8248329,-122.8443298,2.68,0.46,md,12,76,0.007464,0.03,nc,nc72383926,2015-01-21T08:54:03.919Z,"9km NW of The Geysers, California",earthquake
2015-01-21T08:17:03.910Z,35.9776667,-120.5336667,10.93,1.74,md,52,52,0.01003,0.04,nc,nc72383921,2015-01-22T02:16:03.703Z,"23km SW of Coalinga, California",earthquake
2015-01-21T08:15:30.090Z,44.7445,-111.093,11.08,1.08,ml,12,86,0.053,0.13,uu,uu60099577,2015-01-21T17:01:56.180Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T08:09:10.690Z,33.6531667,-116.711,16.69,0.54,ml,26,91,0.05791,0.16,ci,ci37307536,2015-01-22T19:00:04.577Z,"10km S of Idyllwild, California",earthquake
2015-01-21T08:03:53.730Z,38.8113333,-122.7436667,3.33,0.38,md,20,106,0.008334,0.02,nc,nc72383916,2015-01-22T23:16:07.464Z,"2km SW of Cobb, California",earthquake
2015-01-21T07:56:48.000Z,64.7374,-146.7695,17.6,0.9,ml,,,,0.35,ak,ak11490509,2015-02-02T20:25:51.202Z,"15km ENE of Eielson Air Force Base, Alaska",earthquake
2015-01-21T07:49:09.230Z,38.8088333,-122.7745,2.6,0.18,md,11,58,0.006548,0.01,nc,nc72383911,2015-01-22T03:39:03.589Z,"3km NNW of The Geysers, California",earthquake
2015-01-21T07:43:32.570Z,44.7501667,-111.1026667,10.37,0.13,md,9,111,0.067,0.1,uu,uu60099572,2015-01-22T19:35:33.580Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T07:42:14.230Z,38.8373337,-122.8276672,2.49,0.95,md,22,48,0.006234,0.03,nc,nc72383906,2015-01-21T08:10:02.873Z,"9km W of Cobb, California",earthquake
2015-01-21T07:40:13.000Z,59.9956,-153.0637,110.1,1.7,ml,,,,0.56,ak,ak11501237,2015-02-02T20:26:30.744Z,"57km SSW of Redoubt Volcano, Alaska",earthquake
2015-01-21T07:39:21.000Z,62.5022,-149.4426,65.9,1.5,ml,,,,0.46,ak,ak11490506,2015-02-02T20:26:42.936Z,"39km ENE of Talkeetna, Alaska",earthquake
2015-01-21T07:31:31.860Z,44.742,-111.1036667,8.98,0.48,ml,6,157,0.067,0.16,uu,uu60099567,2015-01-22T18:22:40.230Z,"8km N of West Yellowstone, Montana",earthquake
2015-01-21T07:31:06.790Z,38.8238335,-122.7506638,1.88,0.67,md,11,94,0.008185,0.01,nc,nc72383901,2015-01-21T07:48:02.122Z,"2km W of Cobb, California",earthquake
2015-01-21T07:27:59.000Z,61.8787,-148.9623,8.9,1,ml,,,,0.59,ak,ak11490504,2015-02-02T20:26:22.620Z,"10km NNW of Sutton-Alpine, Alaska",earthquake
2015-01-21T07:27:46.160Z,44.7521667,-111.1076667,12.03,0.63,md,8,83,0.044,0.09,uu,uu60007740,2015-01-22T18:23:44.450Z,"10km N of West Yellowstone, Montana",earthquake
2015-01-21T07:27:35.090Z,44.7546667,-111.0976667,12.95,0.96,ml,9,93,0.042,0.09,uu,uu60099557,2015-01-22T18:21:06.230Z,"10km N of West Yellowstone, Montana",earthquake
2015-01-21T07:26:52.400Z,44.743,-111.1053333,12.12,-0.04,md,6,125,0.053,0.07,uu,uu60099562,2015-01-22T18:16:56.500Z,"8km N of West Yellowstone, Montana",earthquake
2015-01-21T07:26:39.110Z,44.7488333,-111.0986667,11.35,1.06,ml,12,83,0.048,0.13,uu,uu60099552,2015-01-22T18:15:21.680Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T07:21:12.000Z,66.1581,-150.1715,14.4,1.9,ml,,,,0.79,ak,ak11490502,2015-02-02T20:25:50.158Z,"118km ESE of New Allakaket, Alaska",earthquake
2015-01-21T07:10:17.000Z,61.7056,-149.7421,30.4,2.2,ml,,,,0.6,ak,ak11490491,2015-02-02T20:26:41.488Z,"9km NNE of Houston, Alaska",earthquake
2015-01-21T07:07:30.680Z,44.7435,-111.1033333,8.04,0.3,md,8,104,0.067,0.11,uu,uu60099547,2015-01-22T18:12:45.120Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T06:52:15.420Z,38.8005,-122.7723333,1.76,1.34,md,29,70,0.009857,0.05,nc,nc72383881,2015-01-23T02:28:06.784Z,"2km NNW of The Geysers, California",earthquake
2015-01-21T06:51:14.460Z,17.9855,146.748,77.87,5.3,mb,,55,1.912,1.47,us,usc000thqq,2015-01-21T14:53:54.830Z,"104km E of Pagan, Northern Mariana Islands",earthquake
2015-01-21T06:48:57.380Z,45.773,-122.6981667,16.77,1.08,md,11,158,0.1147,0.15,uw,uw60949062,2015-01-21T18:38:48.100Z,"5km SE of Ridgefield, Washington",earthquake
2015-01-21T06:43:04.210Z,36.5878333,-121.1901667,3.32,0.95,md,16,56,0.01291,0.08,nc,nc72383871,2015-01-22T00:45:38.070Z,"21km NE of Soledad, California",earthquake
2015-01-21T06:42:50.110Z,44.7458333,-111.0946667,11.37,1.15,ml,14,85,0.051,0.15,uu,uu60099537,2015-01-21T16:57:31.370Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T06:35:45.570Z,44.7411667,-111.1056667,8.83,0.49,ml,10,75,0.055,0.14,uu,uu60099532,2015-01-21T16:53:50.450Z,"8km N of West Yellowstone, Montana",earthquake
2015-01-21T06:35:43.100Z,17.9414,-66.875,4,1.6,Md,6,208.8,0.16349338,0.23,pr,pr15021001,2015-01-21T07:42:56.641Z,"4km SE of Guanica, Puerto Rico",earthquake
